code,name
075290,鴻海富邦51購01
075291,國巨富邦49購01
075292,聯發科富邦4B購04
075293,聯發科富邦4B購05
075294,貿聯富邦49購02
075295,鴻海兆豐49購01
075296,華邦電兆豐53購01
075297,緯穎兆豐53購01
075298,喬山統一53購01
075299,潤泰全統一53購02
075300,富華新統一55購01
075301,皇昌中信4A購01
075302,材料中信49購03
075303,台灣50永豐49購05
075304,滬深2X永豐49購06
075305,中502X永豐53購01
075307,美費半永豐49購01
075310,台塑永豐49購05
075311,東陽永豐49購01
075312,華新永豐49購01
075313,喬山永豐49購01
075314,新興永豐49購01
075315,欣興永豐49購05
075316,群創永豐49購02
075317,振樺電永豐4A購01
075318,晶心科台新49購01
075319,台灣50元富49購25
075320,華新元富49購02
075321,金寶元富49購02
075322,友訊元富49購01
075323,鴻準元富49購02
075324,大同元富49購03
075325,全新元富49購01
075326,長榮元富4C購01
075327,群創元富49購04
075328,同欣電元富49購01
075329,元晶元富49購01
075330,T50正2凱基49購07
075331,中502X凱基53購02
075332,美費半凱基49購05
075333,華城凱基51購03
075334,華新凱基49購06
075335,喬山凱基49購01
075336,喬山凱基49購02
075337,喬山凱基49購03
075338,大成鋼凱基4B購02
075339,鴻海凱基4A購07
075340,台積電凱基49購25
075341,台積電凱基4A購31
075342,台積電凱基56購11
075343,旺宏凱基49購03
075344,聯強凱基49購01
075345,鴻準凱基49購01
075346,所羅門凱基4B購03
075347,全新凱基49購04
075348,一詮凱基4B購02
075349,中工凱基49購01
075350,新興凱基4B購01
075351,晶豪科凱基49購04
075352,大立光凱基49購04
075353,威強電凱基4C購01
075354,偉訓凱基51購01
075355,嘉澤凱基49購04
075356,神達凱基4C購02
075359,矽力凱基4C購01
075360,迅得凱基4B購02
075361,緯穎凱基4A購06
075362,臺股指凱基49購34
075363,臺股指凱基49購35
075364,台灣50群益49購07
075365,T50正2群益49購04
075366,FBNQ2X群益49購04
075367,群臺2X群益4B購01
075368,華城群益4C購03
075369,華新群益49購07
075370,喬山群益49購01
075371,大成鋼群益49購06
075372,台達電群益49購05
075373,鴻海群益56購01
075374,台積電群益49購30
075375,台積電群益49購31
075376,華邦電群益55購01
075377,智邦群益49購06
075378,鴻準群益49購03
075379,華碩群益4B購01
075380,微星群益49購03
075381,台光電群益49購02
075382,群光群益49購01
075383,漢唐群益49購02
075384,京元電群益51購01
075385,長榮群益49購04
075386,裕民群益51購01
075387,慧洋群益4B購04
075388,威強電群益4B購01
075389,新日興群益49購04
075390,玉晶光群益53購02
075391,群創群益49購04
075392,群創群益4A購02
075393,群創群益4B購05
075394,嘉澤群益49購03
075395,神達群益49購07
075396,永崴控群益49購03
075397,亞翔群益49購12
075398,力成群益49購02
075399,世紀鋼群益51購02
075400,臺股指群益53購01
075402,臺股指群益53購02
075403,台灣50元大49購23
075408,台灣50元大49購24
075412,台灣50元大51購01
075413,元黃金元大4B購01
075415,日本反元大4B購01
075416,元石油元大4B購01
075417,元日2X元大54購01
075418,元日2X元大55購01
075420,元日2X元大57購01
075421,中高息元大4A購01
075422,中興電元大49購08
075423,華城元大49購24
075424,華城元大49購25
075425,華城元大51購07
075426,喬山元大49購01
075427,中鴻元大49購12
075428,台積電元大49購23
075429,台積電元大49購24
075430,台積電元大51購18
075431,華邦電元大49購18
075432,鴻準元大49購05
075433,大同元大49購04
075434,南亞科元大49購12
075435,南亞科元大49購13
075436,南亞科元大49購14
075437,南亞科元大49購15
075438,南亞科元大51購01
075439,友達元大49購03
075440,全新元大49購04
075441,冠德元大49購02
075442,皇昌元大49購11
075443,長榮元大4B購03
075444,長榮元大4C購01
075445,長榮元大51購03
075446,萬海元大49購06
075447,慧洋元大49購14
075448,慧洋元大4C購03
075449,晶豪科元大49購04
075450,威強電元大49購10
075451,智原元大49購04
075452,健鼎元大49購01
075453,玉晶光元大49購04
075454,創意元大49購07
075455,群創元大49購05
075456,世芯元大49購15
075457,永崴控元大49購01
075458,立積元大49購05
075459,迎廣元大49購02
075460,亞翔元大49購13
075461,力成元大49購02
075462,緯穎元大49購06
075463,緯穎元大49購07
075464,緯穎元大4B購03
075465,緯穎元大4C購03
075466,緯穎元大51購02
075467,富世達元大49購06
075468,富世達元大49購07
075469,富世達元大49購08
075470,一詮第一49購01
075471,立積第一49購01
075472,矽力第一49購01
075473,一詮國泰4A購01
075474,世芯國泰4A購03
075475,和大國票4A購03
075476,漢翔國票4A購01
075477,智原國票4A購04
075478,訊芯國票4A購02
075479,喬山台新49購01
075480,鴻準台新49購01
075481,大成鋼富邦4A購04
075482,大同富邦49購03
075483,裕民富邦4B購03
075484,長榮航富邦49購01
075485,慧洋富邦49購03
075486,群創富邦49購01
075487,材料富邦4C購02
075488,旺宏中信4A購01
075489,裕民中信4A購01
075490,群創中信49購01
075491,群創中信49購02
075492,材料中信49購04
075493,立積中信4A購01
075494,力成中信49購01
075495,臺股指中信4A購11
075496,佳能永豐53購01
075497,陽明永豐49購03
075498,漢翔永豐49購01
075499,漢翔永豐49購02
075500,大立光永豐49購04
075501,大立光永豐49購05
075502,創意永豐4B購03
075503,群創永豐49購03
075504,貿聯永豐4A購02
075505,材料永豐59購01
075506,臺股指永豐4B購07
075507,台塑統一5B購01
075508,喬山統一55購01
075509,長榮統一53購02
075510,大立光統一53購01
075511,材料統一53購02
075512,台灣50元富49購27
075513,中50元富4B購02
075514,大成鋼元富49購08
075515,一詮元富49購03
075516,長榮元富49購05
075517,裕民元富49購02
075518,慧洋元富49購06
075519,欣興元富49購03
075520,群創元富4A購01
075521,世芯元富4C購04
075522,時碩元富4A購02
075523,材料元富49購07
075524,緯穎元富49購09
075525,富世達元富49購01
075526,富世達元富49購02
075527,雲豹元富49購01
075528,泓德元富4A購03
075529,T50正2凱基49購08
075530,日本反凱基4B購01
075531,元石油凱基4B購01
075532,元日2X凱基55購01
075533,中興電凱基49購04
075534,中鴻凱基49購06
075535,上銀凱基49購11
075536,華泰凱基4A購01
075537,華邦電凱基49購08
075538,智邦凱基49購06
075539,漢唐凱基49購03
075540,南亞科凱基4A購05
075541,友達凱基49購02
075542,皇昌凱基49購06
075543,長榮凱基49購05
075544,裕民凱基49購06
075545,萬海凱基49購05
075546,慧洋凱基49購08
075547,文曄凱基4A購01
075548,健鼎凱基49購02
075549,創意凱基4B購03
075550,群創凱基49購02
075551,世芯凱基49購12
075552,亞翔凱基49購06
075553,力成凱基49購03
075554,台塑化凱基4B購01
075555,緯穎凱基4A購07
075556,富世達凱基49購05
075557,世紀鋼凱基49購03
075558,臺股指凱基53購03
075559,S&P正2元大4A購01
075560,臺指2X元大4B購01
075561,中50元大4C購01
075562,華城元大49購26
075563,和大元大49購08
075564,旺宏元大49購04
075565,華邦電元大49購21
075566,智邦元大49購07
075567,智邦元大49購08
075568,智邦元大4A購05
075569,佳能元大49購04
075570,南亞科元大49購17
075571,南亞科元大4C購02
075572,南亞科元大51購02
075573,全新元大49購05
075574,長榮元大4B購04
075575,長榮元大4C購02
075576,長榮元大51購04
075577,新興元大49購05
075578,裕民元大49購08
075579,裕民元大49購09
075580,裕民元大49購10
075581,慧洋元大49購15
075582,慧洋元大49購16
075583,慧洋元大4C購04
075584,威強電元大49購11
075585,智原元大49購05
075586,欣興元大49購20
075587,欣興元大49購21
075588,健鼎元大49購02
075589,富華新元大49購05
075590,華晶科元大49購03
075591,玉晶光元大49購05
075592,群創元大51購03
075593,華擎元大49購02
075594,時碩元大49購01
075595,時碩元大49購02
075596,時碩元大49購03
075597,材料元大49購09
075599,材料元大4C購03
075600,材料元大51購08
075601,立積元大49購06
075602,緯穎元大4B購04
075603,緯穎元大4C購04
075604,緯穎元大51購03
075605,振樺電元大49購01
075606,美利達元大49購01
075607,美利達元大49購02
075608,美利達元大49購03
075609,華城群益49購08
075610,直得群益49購03
075612,東鹼群益49購03
075613,中鋼群益4B購03
075614,大成鋼群益49購07
075615,鴻海群益51購04
075616,鴻海群益52購01
075617,鴻海群益53購04
075618,鴻海群益54購01
075619,鴻海群益55購02
075620,華泰群益49購01
075621,旺宏群益49購03
075622,旺宏群益49購04
075623,台光電群益49購03
075624,聯發科群益4B購05
075625,聯發科群益59購01
075626,盟立群益49購02
075627,皇昌群益53購01
075628,長榮航群益49購03
075629,漢翔群益4A購01
075630,大立光群益49購08
075631,威強電群益51購03
075634,欣興群益49購05
075635,健鼎群益49購01
075638,日電貿群益49購02
075639,玉晶光群益49購03
075641,群創群益49購05
075642,嘉澤群益49購04
075643,智易群益49購01
075644,世芯群益49購14
075645,新唐群益49購01
075646,崇越群益49購01
075647,台表科群益4A購01
075648,矽力群益49購01
075649,瑞祺群益49購02
075650,達發群益49購01
075651,緯穎群益49購08
075652,洋基群益49購02
075653,富世達群益4C購01
075654,富世達群益51購01
075655,來億群益49購03
075656,勤誠群益49購03
075657,勤誠群益4B購01
075658,臺股指群益4B購12
075659,臺股指群益4B購13
075660,所羅門第一49購03
075661,一詮第一49購02
075662,立積第一49購02
075663,矽力第一49購02
075664,台積電中信49購06
075665,台積電中信49購07
075666,亞翔中信4A購02
075667,華城永豐4C購01
075668,川湖永豐4C購02
075671,台積電永豐63購02
075673,英業達永豐49購02
075677,全新永豐4A購02
075679,長榮永豐49購02
075680,大銀永豐4C購01
075682,緯穎永豐49購06
075683,來億永豐49購01
075684,台積電統一63購03
075685,英業達統一53購02
075686,奇鋐統一53購01
075687,華晶科統一53購02
075688,華城富邦4A購01
075689,上銀富邦49購04
075690,華泰富邦49購02
075691,台積電富邦49購11
075693,台積電富邦4A購03
075694,台積電富邦4B購08
075695,所羅門富邦4A購03
075696,一詮富邦4B購01
075697,智原富邦49購04
075699,威盛元富51購01
075700,立積富邦4A購03
075701,亞翔富邦4A購02
075702,富世達富邦4B購02
075703,鈺齊富邦49購01
075704,中50凱基4B購01
075705,華城凱基49購07
075706,中鋼凱基49購06
075707,大成鋼凱基4A購04
075708,鴻海凱基56購01
075709,華泰凱基49購01
075710,旺宏凱基49購04
075711,所羅門凱基4A購02
075712,聯發科凱基4A購07
075714,長榮凱基4C購01
075715,漢翔凱基4A購01
075716,富邦金凱基49購01
075717,大立光凱基51購01
075718,欣興凱基49購07
075719,創意凱基49購06
075720,群創凱基49購03
075721,嘉澤凱基4C購01
075722,貿聯凱基4C購01
075723,立積凱基49購02
075724,穎崴凱基51購01
075725,達發凱基49購02
075726,緯穎凱基51購01
075727,來億凱基49購03
075728,美利達凱基49購02
075729,臺股指凱基4B購15
075730,智邦台新49購01
075731,欣興台新49購01
075732,台灣50群益4B購03
075733,元日2X群益59購01
075734,台塑群益4A購01
075735,中興電群益49購07
075736,華城群益49購09
075737,亞德客群益49購02
075738,亞德客群益49購03
075739,大成鋼群益49購08
075740,台積電群益51購03
075741,台積電群益53購02
075742,旺宏群益49購05
075743,智邦群益49購07
075744,台光電群益49購04
075745,漢唐群益49購03
075746,漢唐群益49購04
075747,南亞科群益51購02
075748,友達群益53購01
075749,立隆電群益49購01
075750,立隆電群益4A購01
075751,長榮群益4A購02
075752,裕民群益49購01
075753,陽明群益49購03
075754,陽明群益4A購02
075755,萬海群益49購03
075756,長榮航群益49購04
075757,慧洋群益49購07
075758,慧洋群益49購08
075759,文曄群益4B購01
075760,欣興群益49購06
075761,健鼎群益49購02
075762,健鼎群益49購03
075763,世芯群益49購15
075764,世芯群益49購16
075765,貿聯群益49購04
075766,貿聯群益49購05
075767,迎廣群益4B購01
075768,力成群益4A購01
075769,台塑化群益49購01
075770,緯穎群益49購09
075771,緯穎群益49購10
075772,富世達群益49購03
075773,臺股指群益55購01
075774,智邦國票4A購05
075775,金像電國票4B購01
075776,漢唐國票4A購03
075777,裕民國票4A購04
075778,大銀國票4A購03
075779,緯穎國票4A購04
075780,巨大國票4A購01
075781,大成鋼國泰4A購02
075782,台積電國泰4A購05
075783,台積電國泰4A購06
075784,華邦電國泰4A購03
075785,所羅門國泰4A購01
075786,欣興國泰4A購01
075787,玉晶光國泰4A購01
075788,中502X元富4A購04
075789,群高息元富49購01
075790,台達電元富49購02
075791,台積電元富4A購11
075792,台積電元富4A購12
075793,台積電元富4A購13
075794,台積電元富4A購14
075795,台積電元富4A購15
075796,台積電元富4A購16
075797,台積電元富4A購17
075798,台積電元富4A購18
